Date,Day,Month,CO,NO2,O3,PM25,Season,Season_Code,AQHI_PreviousDay,AQHI,AQHI_NextDay
2020-06-14,14,6,0.12083333333333333,4.791666666666666,26.083333333333336,4.958333333333333,Summer,2,1.1398445102637242,1.9927374467741088,2.6407701041666014
2020-06-15,15,6,0.16708333333333333,9.083333333333334,27.958333333333336,8.875,Summer,2,1.9927374467741088,2.6407701041666014,2.926135088776695
2020-06-16,16,6,0.15083333333333332,7.541666666666667,35.666666666666664,9.166666666666668,Summer,2,2.6407701041666014,2.926135088776695,3.0794403294298927
2020-06-17,17,6,0.165,7.208333333333333,38.25,10.125,Summer,2,2.926135088776695,3.0794403294298927,3.1417252191618026
2020-06-18,18,6,0.16833333333333333,6.041666666666667,41.708333333333336,9.666666666666666,Summer,2,3.0794403294298927,3.1417252191618026,2.580983727099477
2020-06-19,19,6,0.15000000000000002,4.375,37.666666666666664,5.291666666666666,Summer,2,3.1417252191618026,2.580983727099477,2.7536925633766947
2020-06-20,20,6,0.15458333333333335,3.5,41.625,6.083333333333333,Summer,2,2.580983727099477,2.7536925633766947,3.0891872361873824
2020-06-21,21,6,0.19208333333333333,4.833333333333333,35.666666666666664,17.291666666666664,Summer,2,2.7536925633766947,3.0891872361873824,2.69149514940927
2020-06-22,22,6,0.15291666666666667,4.291666666666667,39.333333333333336,5.875,Summer,2,3.0891872361873824,2.69149514940927,2.677722784477309
2020-06-23,23,6,0.15958333333333333,6.416666666666666,35.25,6.375,Summer,2,2.69149514940927,2.677722784477309,2.0685725068520933
2020-06-24,24,6,0.12266666666666666,1.6,33.46666666666666,4.066666666666666,Summer,2,2.677722784477309,2.0685725068520933,2.0723785691592225
2020-06-25,25,6,0.10466666666666669,1.9666666666666663,33.96666666666667,2.9333333333333336,Summer,2,2.0685725068520933,2.0723785691592225,2.190245381768919
2020-06-26,26,6,0.12222222222222222,3.277777777777778,32.833333333333336,4.361111111111111,Summer,2,2.0723785691592225,2.190245381768919,2.6965255218036206
2020-06-27,27,6,0.14333333333333334,4.208333333333333,37.791666666666664,7.916666666666666,Summer,2,2.190245381768919,2.6965255218036206,2.4787992335772198
2020-06-28,28,6,0.15958333333333335,4.083333333333333,32.416666666666664,9.5,Summer,2,2.6965255218036206,2.4787992335772198,2.131377461166954
2020-06-29,29,6,0.14583333333333334,3.5833333333333335,27.583333333333332,8.416666666666666,Summer,2,2.4787992335772198,2.131377461166954,2.1202752287242967
2020-06-30,30,6,0.13458333333333333,4.375,28.583333333333332,5.666666666666667,Summer,2,2.131377461166954,2.1202752287242967,2.4572881828963538
2020-07-01,1,7,0.16625,4.916666666666667,32.166666666666664,7.833333333333333,Summer,2,2.1202752287242967,2.4572881828963538,2.1000127131646154
2020-07-02,2,7,0.1675,5.458333333333334,21.041666666666668,11.666666666666666,Summer,2,2.4572881828963538,2.1000127131646154,2.449927093402462
2020-07-03,3,7,0.15083333333333335,4.875,33.125,6.666666666666667,Summer,2,2.1000127131646154,2.449927093402462,2.00661326162231
2020-07-04,4,7,0.14291666666666666,3.5,27.708333333333332,5.75,Summer,2,2.449927093402462,2.00661326162231,1.677727906293401
2020-07-05,5,7,0.11583333333333333,3.1666666666666665,22.833333333333332,4.791666666666667,Summer,2,2.00661326162231,1.677727906293401,2.3756754728868255
2020-07-06,6,7,0.15708333333333332,7.333333333333334,27.041666666666668,7.416666666666667,Summer,2,1.677727906293401,2.3756754728868255,2.6493475984909503
2020-07-07,7,7,0.14958333333333335,6.208333333333334,33.041666666666664,8.583333333333334,Summer,2,2.3756754728868255,2.6493475984909503,2.9355409200596916
2020-07-08,8,7,0.165,4.875,40.208333333333336,9.083333333333334,Summer,2,2.6493475984909503,2.9355409200596916,2.931964233428075
2020-07-09,9,7,0.16791666666666666,5.458333333333333,39.416666666666664,8.791666666666668,Summer,2,2.9355409200596916,2.931964233428075,2.9238926261095033
2020-07-10,10,7,0.17888888888888888,5.416666666666667,38.041666666666664,10.25,Summer,2,2.931964233428075,2.9238926261095033,1.4047046260151255
2020-07-11,11,7,0.175,3.041666666666667,20.208333333333336,2.125,Summer,2,2.9238926261095033,1.4047046260151255,1.328595586037806
2020-07-12,12,7,0.175,1.75,20.458333333333332,2.5416666666666665,Summer,2,1.4047046260151255,1.328595586037806,1.3127617341059479
2020-07-13,13,7,0.13333333333333333,2.5416666666666665,19.291666666666668,2.0833333333333335,Summer,2,1.328595586037806,1.3127617341059479,1.4739991721531622
2020-07-14,14,7,0.11708333333333333,3.5,20.375,2.5833333333333335,Summer,2,1.3127617341059479,1.4739991721531622,1.7417363574356564
2020-07-15,15,7,0.1225,5.541666666666666,21.541666666666668,3.3333333333333335,Summer,2,1.4739991721531622,1.7417363574356564,1.9786273668861611
2020-07-16,16,7,0.13125,3.625,27.208333333333332,5.5,Summer,2,1.7417363574356564,1.9786273668861611,1.888862267409799
2020-07-17,17,7,0.14416666666666667,2.9583333333333335,27.916666666666664,4.0,Summer,2,1.9786273668861611,1.888862267409799,2.916421021847989
2020-07-18,18,7,0.15708333333333332,3.25,45.0,6.208333333333333,Summer,2,1.888862267409799,2.916421021847989,3.1263157469681113
2020-07-19,19,7,0.16333333333333333,3.041666666666667,46.083333333333336,9.833333333333334,Summer,2,2.916421021847989,3.1263157469681113,1.87183466486658
2020-07-20,20,7,0.1175,1.75,29.416666666666668,4.125,Summer,2,3.1263157469681113,1.87183466486658,1.4498349354661806
2020-07-21,21,7,0.11041666666666668,3.291666666666667,20.333333333333332,2.5,Summer,2,1.87183466486658,1.4498349354661806,2.134450343686197
2020-07-22,22,7,0.17291666666666666,9.0,21.125,5.916666666666667,Summer,2,1.4498349354661806,2.134450343686197,2.0551578566360105
2020-07-23,23,7,0.13708333333333333,3.3333333333333335,28.541666666666668,6.166666666666667,Summer,2,2.134450343686197,2.0551578566360105,1.9901239129063317
2020-07-24,24,7,0.15041666666666667,4.916666666666667,24.958333333333332,5.916666666666667,Summer,2,2.0551578566360105,1.9901239129063317,2.21137151758781
2020-07-25,25,7,0.1575,4.125,30.666666666666668,5.708333333333333,Summer,2,1.9901239129063317,2.21137151758781,2.569325476908305
2020-07-26,26,7,0.14500000000000002,2.5833333333333335,39.75,5.916666666666667,Summer,2,2.21137151758781,2.569325476908305,2.5976758308504224
2020-07-27,27,7,0.14916666666666667,2.5833333333333335,38.583333333333336,7.833333333333333,Summer,2,2.569325476908305,2.5976758308504224,1.8873606252293738
2020-07-28,28,7,0.12208333333333334,2.3333333333333335,29.125,3.75,Summer,2,2.5976758308504224,1.8873606252293738,2.0900700192271073
2020-07-29,29,7,0.13458333333333333,4.416666666666667,29.875,3.5,Summer,2,1.8873606252293738,2.0900700192271073,1.570438132011748
2020-07-30,30,7,0.11875,3.1666666666666665,22.458333333333332,2.9375,Summer,2,2.0900700192271073,1.570438132011748,1.781420650966428
2020-07-31,31,7,0.16041666666666665,5.583333333333334,20.833333333333332,4.875,Summer,2,1.570438132011748,1.781420650966428,1.9338186480906403
2020-08-01,1,8,0.18625,5.0,23.708333333333336,5.958333333333333,Summer,2,1.781420650966428,1.9338186480906403,2.015697304347055
2020-08-02,2,8,0.15375,5.333333333333334,24.916666666666668,5.791666666666667,Summer,2,1.9338186480906403,2.015697304347055,1.4734624524076825
2020-08-03,3,8,0.1275,1.7916666666666667,22.833333333333332,2.9166666666666665,Summer,2,2.015697304347055,1.4734624524076825,1.4708060420990061
2020-08-04,4,8,0.14541666666666667,6.75,13.541666666666666,4.291666666666667,Summer,2,1.4734624524076825,1.4708060420990061,1.4529880988621942
2020-08-05,5,8,0.11541666666666667,1.8333333333333333,22.75,2.5,Summer,2,1.4708060420990061,1.4529880988621942,1.6303742514687118
2020-08-06,6,8,0.12875,2.7083333333333335,24.208333333333336,3.0833333333333335,Summer,2,1.4529880988621942,1.6303742514687118,2.0602054327087767
2020-08-07,7,8,0.15625,6.833333333333333,23.791666666666668,5.25,Summer,2,1.6303742514687118,2.0602054327087767,2.610764916580276
2020-08-08,8,8,0.25833333333333336,8.333333333333334,28.166666666666668,9.333333333333332,Summer,2,2.0602054327087767,2.610764916580276,2.5230079744580958
2020-08-09,9,8,0.165,2.3333333333333335,37.708333333333336,7.666666666666667,Summer,2,2.610764916580276,2.5230079744580958,2.523803072002889
2020-08-10,10,8,0.15916666666666668,3.5833333333333335,35.0,8.458333333333334,Summer,2,2.5230079744580958,2.523803072002889,2.6816965395759906
2020-08-11,11,8,0.17333333333333334,3.9166666666666665,35.416666666666664,10.75,Summer,2,2.523803072002889,2.6816965395759906,1.8971426753351166
2020-08-12,12,8,0.14333333333333334,3.904761904761905,28.291666666666668,3.8333333333333335,Summer,2,2.6816965395759906,1.8971426753351166,2.4696709185039043
2020-08-13,13,8,0.17625,7.416666666666667,27.958333333333332,8.291666666666668,Summer,2,1.8971426753351166,2.4696709185039043,1.8783878256027031
2020-08-14,14,8,0.14041666666666666,5.166666666666667,24.458333333333332,3.6666666666666665,Summer,2,2.4696709185039043,1.8783878256027031,1.654287802254756
2020-08-15,15,8,0.14208333333333334,3.5416666666666665,21.0,5.666666666666667,Summer,2,1.8783878256027031,1.654287802254756,1.7462854071442688
2020-08-16,16,8,0.13375,1.5416666666666665,23.625,8.291666666666666,Summer,2,1.654287802254756,1.7462854071442688,2.145653260796151
2020-08-17,17,8,0.14291666666666666,3.041666666666667,32.458333333333336,4.25,Summer,2,1.7462854071442688,2.145653260796151,1.4441078519458803
2020-08-18,18,8,0.13083333333333333,2.666666666666667,21.5,2.2083333333333335,Summer,2,2.145653260796151,1.4441078519458803,1.097529961053756
2020-08-19,19,8,0.12333333333333334,2.458333333333333,15.0,2.4166666666666665,Summer,2,1.4441078519458803,1.097529961053756,1.4828028371680229
2020-08-20,20,8,0.13083333333333333,4.416666666666667,17.958333333333332,3.8333333333333335,Summer,2,1.097529961053756,1.4828028371680229,1.890153746542605
2020-08-21,21,8,0.14291666666666666,4.541666666666667,24.208333333333332,5.333333333333333,Summer,2,1.4828028371680229,1.890153746542605,1.9369635915167034
2020-08-22,22,8,0.195,5.583333333333333,19.708333333333332,9.416666666666666,Summer,2,1.890153746542605,1.9369635915167034,1.8655172229865897
2020-08-23,23,8,0.16,3.708333333333333,23.5,7.083333333333333,Summer,2,1.9369635915167034,1.8655172229865897,2.4236425727558566
2020-08-24,24,8,0.14875,4.916666666666666,32.125,7.166666666666667,Summer,2,1.8655172229865897,2.4236425727558566,1.9043635714517162
2020-08-25,25,8,0.13291666666666668,1.625,28.333333333333332,6.25,Summer,2,2.4236425727558566,1.9043635714517162,1.46817213849512
2020-08-26,26,8,0.09875,2.25,22.333333333333336,2.5416666666666665,Summer,2,1.9043635714517162,1.46817213849512,1.620017344821135
2020-08-27,27,8,0.15,8.666666666666668,13.833333333333334,3.7083333333333335,Summer,2,1.46817213849512,1.620017344821135,1.3735435242355647
2020-08-28,28,8,0.14,5.375,14.0,4.166666666666667,Summer,2,1.620017344821135,1.3735435242355647,1.4965129372014179
2020-08-29,29,8,0.15208333333333335,6.416666666666667,14.458333333333332,4.416666666666667,Summer,2,1.3735435242355647,1.4965129372014179,1.2249602150153531
2020-08-30,30,8,0.10916666666666666,0.5,20.375,2.666666666666667,Summer,2,1.4965129372014179,1.2249602150153531,1.5468965067487568
2020-08-31,31,8,0.12625,5.708333333333333,17.875,2.9583333333333335,Summer,2,1.2249602150153531,1.5468965067487568,1.5298134246758255
2020-09-01,1,9,0.13916666666666666,3.875,20.375,3.125,Fall,3,1.5468965067487568,1.5298134246758255,1.6444200669065037
2020-09-02,2,9,0.13708333333333333,2.333333333333333,25.083333333333336,3.0833333333333335,Fall,3,1.5298134246758255,1.6444200669065037,1.6732830033013413
2020-09-03,3,9,0.14,2.6666666666666665,24.5,3.75,Fall,3,1.6444200669065037,1.6732830033013413,1.6636507938407734
2020-09-04,4,9,0.12416666666666668,2.2083333333333335,26.208333333333332,2.4583333333333335,Fall,3,1.6732830033013413,1.6636507938407734,1.3377403447381346
2020-09-05,5,9,0.1275,2.375,19.375,2.8333333333333335,Fall,3,1.6636507938407734,1.3377403447381346,1.4873063016531758
2020-09-06,6,9,0.14291666666666666,3.958333333333333,18.958333333333332,3.625,Fall,3,1.3377403447381346,1.4873063016531758,1.975566355531263
2020-09-07,7,9,0.14791666666666667,2.625,28.875,5.375,Fall,3,1.4873063016531758,1.975566355531263,1.5035617287198675
2020-09-08,8,9,0.15041666666666667,5.625,16.375,3.875,Fall,3,1.975566355531263,1.5035617287198675,1.4231197800158106
2020-09-09,9,9,0.15375,5.708333333333333,14.666666666666668,3.7142857142857144,Fall,3,1.5035617287198675,1.4231197800158106,1.1625978336495673
2020-09-10,10,9,0.14041666666666666,4.75,9.5,5.791666666666667,Fall,3,1.4231197800158106,1.1625978336495673,1.5666221611786397
2020-09-11,11,9,0.13541666666666666,5.416666666666666,20.0,1.5416666666666667,Fall,3,1.1625978336495673,1.5666221611786397,1.7122291023637342
2020-09-12,12,9,0.14416666666666667,5.333333333333333,20.625,4.083333333333333,Fall,3,1.5666221611786397,1.7122291023637342,1.5217186392714892
2020-09-13,13,9,0.13916666666666666,1.875,23.291666666666668,3.2916666666666665,Fall,3,1.7122291023637342,1.5217186392714892,1.3067953428523464
2020-09-14,14,9,0.12208333333333335,2.333333333333333,20.416666666666668,1.0833333333333335,Fall,3,1.5217186392714892,1.3067953428523464,1.4899153407343613
2020-09-15,15,9,0.15958333333333333,7.208333333333334,13.791666666666666,3.5833333333333335,Fall,3,1.3067953428523464,1.4899153407343613,1.8988862550542358
2020-09-16,16,9,0.13999999999999999,3.75,28.583333333333332,2.0416666666666665,Fall,3,1.4899153407343613,1.8988862550542358,1.5870063123121432
2020-09-17,17,9,0.1375,5.083333333333334,18.791666666666668,3.9166666666666665,Fall,3,1.8988862550542358,1.5870063123121432,1.4444975804838183
2020-09-18,18,9,0.13375,5.5,16.708333333333332,2.4583333333333335,Fall,3,1.5870063123121432,1.4444975804838183,1.4400265397106389
2020-09-19,19,9,0.13833333333333334,4.083333333333333,18.125,3.3333333333333335,Fall,3,1.4444975804838183,1.4400265397106389,1.7608140474179048
2020-09-20,20,9,0.14666666666666667,5.208333333333334,20.041666666666668,6.0,Fall,3,1.4400265397106389,1.7608140474179048,2.5263957618596993
2020-09-21,21,9,0.24416666666666664,18.166666666666668,10.583333333333334,9.375,Fall,3,1.7608140474179048,2.5263957618596993,2.4282943372104193
2020-09-22,22,9,0.2629166666666667,12.375,17.25,10.375,Fall,3,2.5263957618596993,2.4282943372104193,2.08932333282627
2020-09-23,23,9,0.21458333333333335,7.083333333333333,21.416666666666668,8.125,Fall,3,2.4282943372104193,2.08932333282627,1.7309581430846224
2020-09-24,24,9,0.23666666666666666,5.958333333333333,17.083333333333332,7.333333333333333,Fall,3,2.08932333282627,1.7309581430846224,1.9048199428895334
2020-09-25,25,9,0.20458333333333334,12.708333333333334,11.75,4.791666666666667,Fall,3,1.7309581430846224,1.9048199428895334,2.8720150718427613
2020-09-26,26,9,0.2733333333333333,9.666666666666666,27.125,13.625,Fall,3,1.9048199428895334,2.8720150718427613,1.8105193909943513
2020-09-27,27,9,0.15416666666666667,2.6666666666666665,27.458333333333332,3.375,Fall,3,2.8720150718427613,1.8105193909943513,1.8517012034868212
2020-09-28,28,9,0.15958333333333333,9.375,18.458333333333336,2.2083333333333335,Fall,3,1.8105193909943513,1.8517012034868212,1.797176934605421
2020-09-29,29,9,0.15333333333333332,3.2916666666666665,26.875,2.625,Fall,3,1.8517012034868212,1.797176934605421,1.8453853863545258
2020-09-30,30,9,0.15,5.5,25.208333333333332,1.5416666666666667,Fall,3,1.797176934605421,1.8453853863545258,1.7949508418787101
2020-10-01,1,10,0.13624999999999998,2.9583333333333335,28.375,1.5,Fall,3,1.8453853863545258,1.7949508418787101,1.4765789542252086
2020-10-02,2,10,0.1625,7.916666666666667,12.875,3.0416666666666665,Fall,3,1.7949508418787101,1.4765789542252086,1.0770710758062565
2020-10-03,3,10,0.14333333333333334,3.375,13.083333333333334,2.4583333333333335,Fall,3,1.4765789542252086,1.0770710758062565,1.4583490020863425
2020-10-04,4,10,0.14958333333333335,4.916666666666666,15.541666666666668,5.083333333333333,Fall,3,1.0770710758062565,1.4583490020863425,1.6953297079222813
2020-10-05,5,10,0.17833333333333332,6.583333333333333,17.333333333333332,5.166666666666667,Fall,3,1.4583490020863425,1.6953297079222813,2.0435904511481207
2020-10-06,6,10,0.15541666666666668,5.666666666666666,25.625,5.0,Fall,3,1.6953297079222813,2.0435904511481207,1.8769095959597288
2020-10-07,7,10,0.1475,3.5833333333333335,26.541666666666664,4.166666666666667,Fall,3,2.0435904511481207,1.8769095959597288,1.4108242347102604
2020-10-08,8,10,0.13625,2.083333333333333,21.541666666666664,2.5,Fall,3,1.8769095959597288,1.4108242347102604,1.6260086971797838
2020-10-09,9,10,0.14875,4.916666666666667,20.458333333333332,3.2083333333333335,Fall,3,1.4108242347102604,1.6260086971797838,2.26282829304113
2020-10-10,10,10,0.15583333333333335,2.375,33.125,7.166666666666666,Fall,3,1.6260086971797838,2.26282829304113,1.5918916565670418
2020-10-11,11,10,0.15208333333333335,5.458333333333333,19.583333333333332,2.458333333333333,Fall,3,2.26282829304113,1.5918916565670418,1.768684462406362
2020-10-12,12,10,0.15541666666666668,6.041666666666666,20.291666666666668,4.416666666666667,Fall,3,1.5918916565670418,1.768684462406362,1.5318987349667257
2020-10-13,13,10,0.15625,6.458333333333334,16.541666666666668,2.791666666666667,Fall,3,1.768684462406362,1.5318987349667257,1.5690486807723978
2020-10-14,14,10,0.16916666666666666,5.708333333333333,18.5,2.75,Fall,3,1.5318987349667257,1.5690486807723978,2.0514327158278167
2020-10-15,15,10,0.15541666666666665,3.5,31.458333333333336,2.5416666666666665,Fall,3,1.5690486807723978,2.0514327158278167,1.5071485626962942
2020-10-16,16,10,0.15458333333333332,3.5833333333333335,22.208333333333332,1.125,Fall,3,2.0514327158278167,1.5071485626962942,1.6390878765246328
2020-10-17,17,10,0.16,3.583333333333333,21.666666666666668,4.5,Fall,3,1.5071485626962942,1.6390878765246328,2.0421879305790847
2020-10-18,18,10,0.14916666666666667,2.375,31.041666666666668,4.833333333333333,Fall,3,1.6390878765246328,2.0421879305790847,2.004458391616973
2020-10-19,19,10,0.18166666666666667,6.958333333333333,23.583333333333332,4.125,Fall,3,2.0421879305790847,2.004458391616973,1.5973226782733485
2020-10-20,20,10,0.16166666666666665,5.333333333333333,20.25,2.083333333333333,Fall,3,2.004458391616973,1.5973226782733485,1.5487622482846897
2020-10-21,21,10,0.2004166666666667,7.416666666666666,14.208333333333332,4.0,Fall,3,1.5973226782733485,1.5487622482846897,1.9550904345518918
2020-10-22,22,10,0.20916666666666667,12.75,14.125,3.125,Fall,3,1.5487622482846897,1.9550904345518918,2.1632926943076494
2020-10-23,23,10,0.22375,8.291666666666666,20.125,8.916666666666666,Fall,3,1.9550904345518918,2.1632926943076494,1.3450571021269397
2020-10-24,24,10,0.13708333333333333,0.875,22.666666666666668,2.0,Fall,3,2.1632926943076494,1.3450571021269397,1.9050701689360618
2020-10-25,25,10,0.13625,4.208333333333333,27.041666666666664,3.0833333333333335,Fall,3,1.3450571021269397,1.9050701689360618,1.8880538294554434
2020-10-26,26,10,0.19458333333333333,12.708333333333334,11.0,5.25,Fall,3,1.9050701689360618,1.8880538294554434,1.722032915639888
2020-10-27,27,10,0.15958333333333333,6.375,20.291666666666668,2.7916666666666665,Fall,3,1.8880538294554434,1.722032915639888,2.075926853256376
2020-10-28,28,10,0.1825,12.125,14.020833333333334,6.958333333333334,Fall,3,1.722032915639888,2.075926853256376,1.9743795506797324
2020-10-29,29,10,0.16833333333333333,6.416666666666666,23.25,4.833333333333333,Fall,3,2.075926853256376,1.9743795506797324,2.289144049804679
2020-10-30,30,10,0.19875,12.416666666666666,19.5,4.791666666666667,Fall,3,1.9743795506797324,2.289144049804679,2.082594893702181
2020-10-31,31,10,0.19,8.583333333333334,19.958333333333332,6.875,Fall,3,2.289144049804679,2.082594893702181,1.8308715525796624
2020-11-01,1,11,0.17208333333333334,2.8333333333333335,25.458333333333332,5.75,Fall,3,2.082594893702181,1.8308715525796624,1.7950397529981785
2020-11-02,2,11,0.13416666666666668,2.166666666666667,29.416666666666668,1.75,Fall,3,1.8308715525796624,1.7950397529981785,1.5785153961297713
2020-11-03,3,11,0.13958333333333334,3.666666666666667,22.541666666666668,2.125,Fall,3,1.7950397529981785,1.5785153961297713,1.8405809039849692
2020-11-04,4,11,0.17458333333333334,9.166666666666668,15.75,5.375,Fall,3,1.5785153961297713,1.8405809039849692,2.810350998167358
2020-11-05,5,11,0.28291666666666665,15.791666666666666,20.25,9.0,Fall,3,1.8405809039849692,2.810350998167358,3.0699962086531545
2020-11-06,6,11,0.2041666666666667,8.375,35.25,11.208333333333334,Fall,3,2.810350998167358,3.0699962086531545,3.292976759348698
2020-11-07,7,11,0.21083333333333334,5.916666666666667,42.25,12.541666666666666,Fall,3,3.0699962086531545,3.292976759348698,3.6307222671699995
2020-11-08,8,11,0.22333333333333333,5.666666666666666,45.25,16.791666666666668,Fall,3,3.292976759348698,3.6307222671699995,3.604026258715536
2020-11-09,9,11,0.25166666666666665,13.708333333333334,32.416666666666664,16.083333333333332,Fall,3,3.6307222671699995,3.604026258715536,3.0470580718837037
2020-11-10,10,11,0.23208333333333334,20.633333333333333,16.125,10.083333333333334,Fall,3,3.604026258715536,3.0470580718837037,1.7099035980730801
2020-11-11,11,11,0.151875,3.6666666666666665,22.020833333333332,3.4583333333333335,Fall,3,3.0470580718837037,1.7099035980730801,1.6316865945742147
2020-11-12,12,11,0.17916666666666667,8.041666666666666,14.75,4.0,Fall,3,1.7099035980730801,1.6316865945742147,1.9844430556014028
2020-11-13,13,11,0.23916666666666667,13.0,8.25,9.791666666666666,Fall,3,1.6316865945742147,1.9844430556014028,1.5621081119484084
2020-11-14,14,11,0.15875,4.458333333333334,18.833333333333332,4.458333333333334,Fall,3,1.9844430556014028,1.5621081119484084,2.0867812572719635
2020-11-15,15,11,0.18291666666666667,9.75,19.0,5.875,Fall,3,1.5621081119484084,2.0867812572719635,1.6863785318857352
2020-11-16,16,11,0.14666666666666667,2.2083333333333335,26.5,2.625,Fall,3,2.0867812572719635,1.6863785318857352,1.7736401754808166
2020-11-17,17,11,0.13916666666666666,2.375,28.083333333333332,2.4166666666666665,Fall,3,1.6863785318857352,1.7736401754808166,2.0115627950899966
2020-11-18,18,11,0.13958333333333334,2.7083333333333335,31.041666666666664,3.583333333333333,Fall,3,1.7736401754808166,2.0115627950899966,2.0928396264427223
2020-11-19,19,11,0.18125,7.041666666666667,22.5,7.041666666666666,Fall,3,2.0115627950899966,2.0928396264427223,2.6212462638798746
2020-11-20,20,11,0.30083333333333334,15.708333333333334,14.791666666666666,11.166666666666668,Fall,3,2.0928396264427223,2.6212462638798746,1.6488811048074639
2020-11-21,21,11,0.14916666666666667,3.7916666666666665,22.625,3.291666666666667,Fall,3,2.6212462638798746,1.6488811048074639,2.0455423134148463
2020-11-22,22,11,0.21875000000000003,12.958333333333334,12.208333333333332,6.833333333333333,Fall,3,1.6488811048074639,2.0455423134148463,1.6095444016129203
2020-11-23,23,11,0.15208333333333335,6.0,18.458333333333332,3.125,Fall,3,2.0455423134148463,1.6095444016129203,2.016538133552235
2020-11-24,24,11,0.14708333333333334,5.333333333333333,27.208333333333332,3.25,Fall,3,1.6095444016129203,2.016538133552235,2.2996085089573812
2020-11-25,25,11,0.24958333333333332,20.041666666666668,14.708333333333332,10.958333333333334,Fall,3,2.016538133552235,2.2996085089573812,2.49777589530668
2020-11-26,26,11,0.31333333333333335,18.75,2.25,19.645833333333332,Fall,3,2.2996085089573812,2.49777589530668,1.881269524166191
2020-11-27,27,11,0.2704166666666667,12.583333333333334,6.375,10.458333333333332,Fall,3,2.49777589530668,1.881269524166191,1.6184613438927742
2020-11-28,28,11,0.19833333333333333,5.208333333333333,15.041666666666666,8.541666666666666,Fall,3,1.881269524166191,1.6184613438927742,2.083477822346649
2020-11-29,29,11,0.19291666666666668,9.083333333333332,18.083333333333332,8.041666666666668,Fall,3,1.6184613438927742,2.083477822346649,2.3579154192725826
2020-11-30,30,11,0.23083333333333333,16.958333333333332,10.291666666666666,8.375,Fall,3,2.083477822346649,2.3579154192725826,1.8837425586005265
2020-12-01,1,12,0.21833333333333332,12.458333333333334,12.0,4.5,Winter,0,2.3579154192725826,1.8837425586005265,1.3837168203146826
2020-12-02,2,12,0.15375,4.125,19.083333333333332,1.0,Winter,0,1.8837425586005265,1.3837168203146826,1.991552778632887
2020-12-03,3,12,0.16958333333333334,5.958333333333333,23.125,6.166666666666667,Winter,0,1.3837168203146826,1.991552778632887,1.9571230910192954
2020-12-04,4,12,0.1675,4.958333333333333,24.083333333333332,6.166666666666666,Winter,0,1.991552778632887,1.9571230910192954,1.6010070749715228
2020-12-05,5,12,0.17041666666666666,4.083333333333333,19.0,5.791666666666666,Winter,0,1.9571230910192954,1.6010070749715228,1.7332814126338676
2020-12-06,6,12,0.12666666666666668,1.5416666666666667,29.916666666666668,1.0,Winter,0,1.6010070749715228,1.7332814126338676,1.875811666686265
2020-12-07,7,12,0.13625,3.875,28.333333333333332,1.625,Winter,0,1.7332814126338676,1.875811666686265,1.8619018641258789
2020-12-08,8,12,0.14958333333333335,4.708333333333333,25.541666666666668,2.9583333333333335,Winter,0,1.875811666686265,1.8619018641258789,2.3962812327417504
2020-12-09,9,12,0.23875000000000002,14.875,11.916666666666666,11.125,Winter,0,1.8619018641258789,2.3962812327417504,1.5853844645112847
2020-12-10,10,12,0.19333333333333336,6.833333333333333,15.375,4.541666666666667,Winter,0,2.3962812327417504,1.5853844645112847,2.0707004298507585
2020-12-11,11,12,0.23708333333333334,13.666666666666668,10.75,7.666666666666667,Winter,0,1.5853844645112847,2.0707004298507585,1.6543167610515828
2020-12-12,12,12,0.19708333333333333,8.083333333333334,11.25,8.333333333333334,Winter,0,2.0707004298507585,1.6543167610515828,1.586530294303863
2020-12-13,13,12,0.17750000000000002,6.083333333333333,16.25,4.916666666666667,Winter,0,1.6543167610515828,1.586530294303863,1.7514813102230113
2020-12-14,14,12,0.15333333333333335,5.958333333333333,21.625,2.7083333333333335,Winter,0,1.586530294303863,1.7514813102230113,1.8092320092978564
2020-12-15,15,12,0.12625,1.9166666666666665,29.125,2.8333333333333335,Winter,0,1.7514813102230113,1.8092320092978564,2.387274188133067
2020-12-16,16,12,0.18041666666666667,11.333333333333332,21.375,6.875,Winter,0,1.8092320092978564,2.387274188133067,2.4498786633361505
2020-12-17,17,12,0.20916666666666667,14.916666666666668,16.458333333333332,7.208333333333333,Winter,0,2.387274188133067,2.4498786633361505,2.6914469937014323
2020-12-18,18,12,0.26375000000000004,18.166666666666668,13.291666666666666,9.916666666666666,Winter,0,2.4498786633361505,2.6914469937014323,2.8400916733711807
2020-12-19,19,12,0.2733333333333333,18.833333333333332,10.291666666666668,15.166666666666666,Winter,0,2.6914469937014323,2.8400916733711807,2.489191999355112
2020-12-20,20,12,0.21875,12.458333333333332,17.791666666666668,11.0,Winter,0,2.8400916733711807,2.489191999355112,3.0112070910547017
2020-12-21,21,12,0.35833333333333334,19.208333333333332,6.291666666666667,22.541666666666668,Winter,0,2.489191999355112,3.0112070910547017,2.2543896262549943
2020-12-22,22,12,0.265,9.625,10.0,19.583333333333332,Winter,0,3.0112070910547017,2.2543896262549943,1.9926966626410163
2020-12-23,23,12,0.16583333333333333,8.833333333333334,21.75,2.541666666666667,Winter,0,2.2543896262549943,1.9926966626410163,2.165301956036308
2020-12-24,24,12,0.18916666666666668,5.875,27.291666666666668,5.375,Winter,0,1.9926966626410163,2.165301956036308,1.5996546177677455
